序号,内容
2358,电影里人家的第二选择才是打工好吗
2359,催逝员这里笑喷了
2360,哈哈哈
2361,崔始源
2362,你说这师傅是不是姓于
2363,其实故事可以讲家族传承舞狮
2364,但一开始被迫舞实际不喜欢的小孩
2365,慢慢通过某些情节
2366,爱上舞狮
2367,有了担当的成长故事
2368,你跟鬼坐在一块儿呢
2369,确实
2370,这不是个比赛吗
2371,感情线根本不重要啊这里
2372,现实条件摆在那里
2373,温饱都还没解决
2374,没有一个引子
2375,梦想怎么可能凭空诞生
2376,我甚至都分不清
2377,到底是真的那么多喜欢吃
2378,的
2379,还是都收了钱了
2380,坏了
2381,我成韭菜了
2382,舞狮门槛这么低的吗
2383,我忽然觉得我是天才了
2384,凶尸少年
2385,白天哪有时间
2386,你直接说后半段呗
2387,全是夸后半段的
2388,阴兵过境
2389,及
2390,叠
2391,是吧
2392,及
2393,我
2394,来自
2395,虚
2396,空
2397,軧
2398,这头发
2399,我还
2400,以为是女的
2401,草
2402,草
2403,广州人害怕
2404,最高票价炒到
2405,多元
2406,广东人不长这样
2407,而且
2408,想确认下这个是啥年代背景的故事
2409,怎么还有这思想
2410,诚哥你还是日本片子看的少
2411,日本那编剧
2412,都这么写
2413,哈哈哈
2414,后面不是讲了吗
2415,为了看个电影还包场
2416,阿这
2417,女拳师们不得去搞一下
2418,灁
2419,你跟燕小六是不是一个地方的
2420,像极了现在的父母们
2421,没事我们不去
2422,觩
2423,雄狮少年
2424,狗都不看
2425,狗看了都摇头
2426,雄狮少年
2427,狗都不看
2428,狗看了都摇头
2429,木棉花当然是用来煲汤啦
2430,刷呗
2431,国企啥的刷呗
2432,也一样
2433,阴间人看阴间电影这很合理吧
2434,跟个瘦猴儿似的
2435,这电影你随便剧透反正也不看
2436,天津话专业就对了
2437,天津人越听越舒服
2438,一直阳痿下去么
2439,笑死我了
2440,的
2441,哈哈哈哈哈哈哈哈哈哈哈哈哈
2442,磕
2443,的也陆陆续续骂街走了
2444,搬砖可否
2445,虚空看了都摇头
2446,确实
2447,所有电影套路
2448,大师肯定没正形
2449,所有电影套路
2450,大师肯定都是没正形的
2451,这套路都腻歪死了
2452,呁
2453,这套路都腻歪死了
2454,打了几天自定义然后参加世界杯
2455,易懂
2456,高情商
2457,你包场了
2458,跄
2459,不是内男的抢了人家过年钱
2460,女的伸张正义吗这
2461,就挺突然
2462,所以男女主不是同一个人
2463,我看长得一模一样啊
2464,草
2465,讐
2466,因为舞狮队仗着自己身强体壮抢了男主爷爷给他的新年红包
2467,男主家里穷
2468,给个红包不容易
2469,因为舞狮可以去广州见父母啊
2470,你在说什么
2471,专挑喜欢的说呗
2472,哈哈哈哈哈
2473,人均唐氏儿
2474,别放原片
2475,被一群歪屁股低能捧上天了
2476,透吧不看
2477,这几段煽情尴尬得曝炸
2478,木棉花
2479,哈哈哈
2480,官方推荐
2481,低层观众两极分化
2482,那就以官方为准
2483,女主是男主他娘吧
2484,阴兵过境
2485,阴兵过境
2486,诚哥天津的吧
2487,天津人单口相声都贼好
2488,嘛玩意
2489,好了确定是天津的了
2490,燳
2491,阴嗖嗖的啊
2492,狗都不看
2493,我觉得好看
2494,有传销内味了
2495,看了
2496,非常不喜欢
2497,哪尼马黄土不埋人
2498,真正觉醒的雄狮是中国人民
2499,真正觉醒的雄狮是中国人民
2500,这真的算不上好电影
2501,催逝员哈哈哈哈哈哈哈哈哈哈啊哈哈哈
2502,这编剧有幻塔内测资格吧
2503,自己长的小眼睛
2504,嫌弃动画角色眼睛小
2505,看完视频原来这是搞笑
2506,评电影
2507,我看
2508,谁说女子不如男
2509,我最近老听说啥他妈英雄菜
2510,这咋还出来了个英雄花
2511,哈哈哈哈哈哈
2512,罵
2513,看你的所谓影评
2514,都是吐槽的
2515,这水平看得我想笑
2516,看你的所谓影评
2517,都是吐槽的
2518,这水平看得我想笑
2519,摔跤吧爸爸白看了
2520,场景特效做的都很好
2521,人
2522,你该不会有阴阳眼吧
2523,嘛呀
2524,正解
2525,看电影不要玩手机好吗
2526,男主从小就看舞狮
2527,那就是上当了
2528,此影片延迟下架
2529,春节档持续上映
2530,我完全相反
2531,电影开场半小时才买的票
2532,显示的只有两个人
2533,去了后发现其实有几十个人
2534,本来就只有
2535,排的小厅
2536,好活
2537,是吧
2538,多看看体育运动就知道中国人长啥样
2539,传销头子
2540,啊
2541,中国那么大
2542,那么多美女帅哥
2543,就整出这么几个丑八怪做主角也是辛苦了
2544,而且都是西方人
2545,喜欢
2546,的窄缝眼
2547,鲶鱼脸式东方面孔
2548,南方不是帅哥美女挺多吗
2549,怎么就做出来这几个倒霉样子做主角
2550,广东人这样真的可以吗
2551,哈哈哈哈
2552,女主眼睛偏小不算严重
2553,可是这斜的离谱啊
2554,我也被砸过
2555,哈哈哈哈哈哈
2556,这叫被梦想
2557,这剧情够搞笑啊
2558,荒诞剧吗
2559,虚空大君表示我不是我没有别瞎说
2560,是个锤子
2561,少搁那自我感动了
2562,我就是从小向往因此热爱我现在的职业
2563,好看
2564,月
2565,礼貌谦哥
2566,那请你找出任何一部超过雄狮少年的国产动漫电影
2567,抽烟喝酒烫头发
2568,我靠
2569,比相声可笑
2570,边上的可能不是人
2571,这
2572,太扯了
2573,那英雄果是不是榴莲
2574,男主好惨
2575,那个舞狮时候看得见脸
2576,没点肌肉
2577,舞的动狮子哈哈啊哈哈
2578,我滴妈
2579,一开口以为你是徐静雨
2580,那是木棉花
2581,懂
2582,就是你不行呗
2583,你得唤醒你心中的雄狮啊
2584,焯
2585,少年我看你骨骼清奇是个舞狮奇才
2586,这个外挂就送你了
2587,这花巨恶心
2588,落下来一地糖水
2589,车停下面就到了大霉
2590,不想
2591,这电影胡说八道
2592,我记得央视出过一个纪录片
2593,说的就是舞狮世家无男丁
2594,个女儿继承父业舞狮
2595,不了
2596,谢谢
2597,不应该洗干净煲汤
2598,什么英雄花
2599,这剧本真能编啊
2600,没有想去的
2601,仰卧起坐
2602,还好没去看
2603,不用了
2604,哈哈哈
2605,师傅竟然不是死鱼眼
2606,花钱受气找不自在
2607,不对啊
2608,女主是上一届舞狮冠军
2609,功成身退啊
2610,传到下一代啊
2611,麻的
2612,到时候要是加了感情线肯定又有人说强行感情
2613,尴尬
2614,老套
2615,真的难伺候
2616,眍
2617,铺垫了啊
2618,不是反复
2619,了男主爸妈带他小时候看舞狮吗
2620,不对啊穿插了很多小的对抗啊
2621,上当了
2622,刷好看都是水军带的节奏而已
2623,你日本的热血动漫看多了吧
2624,多少人出了社会干的都不是自己热爱的行业
2625,这出电影表述的就是现实的无奈
2626,师傅那么热爱舞狮不也归于平淡折服在生活压力下
2627,不是留守儿童
2628,没有外出务工
2629,没经受过社会毒打的人
2630,真当是儿童电影看啊
2631,你币有了
2632,女狮王导演怕是没见过吧
2633,导演加个歧视女性
2634,这个剧情好像在哪见过嗯哼
2635,阴兵啊
2636,别尬黑
2637,都坐满
2638,人
2639,了
2640,百万阴兵
2641,如果你这么搞可能会被人打死啊
2642,舞狮套着狮头他爸妈能看到哪个狮子是他
2643,我擦
2644,让你说完我想去看了
2645,还是半夜满场
2646,鬼看的
2647,被水军成功忽悠进去的
2648,专黑广东
2649,专黑配狮文化
2650,实
2651,吹剧情的不是水军就是傻叉
2652,阴兵登场
2653,剧情好
2654,电影我没看
2655,但是听说男主最后舞狮冠军然后去打工了
2656,我
2657,吐了
2658,舞狮冠军还的去打工
2659,奋斗无用论
2660,谁跟你大多数人
2661,大多数人不会隔着俩小时车程就二十年没见爹妈
2662,唐氏少年
2663,鬼才去看
2664,好像没有人
2665,又好像全是人
2666,并不
